3.948537292480468750e+02,2.348513946533203125e+02,3.983580932617187500e+02,2.304575195312500000e+02,3.921684265136718750e+02,2.302832031250000000e+02,4.077094116210937500e+02,2.298135375976562500e+02,3.914608764648437500e+02,2.292677001953125000e+02,4.233382568359375000e+02,2.477749176025390625e+02,3.967799682617187500e+02,2.477010040283203125e+02,4.228497619628906250e+02,2.812201538085937500e+02,3.914096374511718750e+02,2.749663085937500000e+02,4.003303833007812500e+02,3.026981506347656250e+02,3.855052490234375000e+02,2.914718017578125000e+02,4.471021728515625000e+02,2.882871704101562500e+02,4.328173522949218750e+02,2.889933776855468750e+02,4.309584960937500000e+02,3.365116271972656250e+02,4.351152954101562500e+02,3.356851196289062500e+02,4.312142639160156250e+02,3.915043029785156250e+02,4.544521179199218750e+02,3.875043334960937500e+02
3.952542419433593750e+02,2.342507171630859375e+02,3.986500549316406250e+02,2.299597778320312500e+02,3.928544921875000000e+02,2.297472076416015625e+02,4.083436584472656250e+02,2.290397186279296875e+02,3.932046508789062500e+02,2.285640869140625000e+02,4.245603637695312500e+02,2.465466308593750000e+02,3.983421936035156250e+02,2.466613159179687500e+02,4.247397766113281250e+02,2.781694946289062500e+02,3.915413818359375000e+02,2.721349487304687500e+02,4.030091552734375000e+02,2.991366271972656250e+02,3.850165100097656250e+02,2.872601623535156250e+02,4.472326965332031250e+02,2.886395263671875000e+02,4.334213256835937500e+02,2.893876037597656250e+02,4.304790649414062500e+02,3.369902648925781250e+02,4.361543579101562500e+02,3.363808593750000000e+02,4.305924682617187500e+02,3.918721008300781250e+02,4.560699768066406250e+02,3.879063110351562500e+02
3.954118957519531250e+02,2.332285919189453125e+02,3.984299011230468750e+02,2.291205291748046875e+02,3.934925537109375000e+02,2.288781738281250000e+02,4.078020629882812500e+02,2.282057952880859375e+02,3.951061401367187500e+02,2.277847595214843750e+02,4.242733459472656250e+02,2.444253997802734375e+02,3.996503295898437500e+02,2.457734832763671875e+02,4.251603698730468750e+02,2.730333251953125000e+02,3.904026489257812500e+02,2.706458435058593750e+02,4.073649597167968750e+02,2.947014465332031250e+02,3.831771240234375000e+02,2.848639526367187500e+02,4.478505249023437500e+02,2.876923522949218750e+02,4.352863769531250000e+02,2.890701599121093750e+02,4.308485107421875000e+02,3.366124267578125000e+02,4.378127441406250000e+02,3.370545043945312500e+02,4.303596801757812500e+02,3.921227722167968750e+02,4.568067321777343750e+02,3.885723876953125000e+02
3.967199401855468750e+02,2.316529235839843750e+02,3.997888488769531250e+02,2.275291748046875000e+02,3.949925231933593750e+02,2.273671569824218750e+02,4.093979797363281250e+02,2.272532501220703125e+02,3.979373779296875000e+02,2.271151580810546875e+02,4.260547790527343750e+02,2.448068847656250000e+02,4.026950378417968750e+02,2.464188232421875000e+02,4.268821716308593750e+02,2.731670227050781250e+02,3.926397399902343750e+02,2.704114685058593750e+02,4.076655578613281250e+02,2.943489990234375000e+02,3.847771606445312500e+02,2.820511474609375000e+02,4.479663696289062500e+02,2.908284912109375000e+02,4.363075561523437500e+02,2.922916564941406250e+02,4.318431701660156250e+02,3.399919738769531250e+02,4.399084777832031250e+02,3.408084411621093750e+02,4.313614196777343750e+02,3.949896545410156250e+02,4.586998596191406250e+02,3.916128234863281250e+02
3.996882629394531250e+02,2.290278167724609375e+02,4.032843322753906250e+02,2.248273773193359375e+02,3.971680908203125000e+02,2.247969970703125000e+02,4.127115783691406250e+02,2.251412200927734375e+02,3.978858337402343750e+02,2.251910247802734375e+02,4.277765197753906250e+02,2.436915435791015625e+02,4.022489624023437500e+02,2.465373535156250000e+02,4.292047729492187500e+02,2.701058959960937500e+02,3.928728027343750000e+02,2.716898498535156250e+02,4.125650329589843750e+02,2.912851867675781250e+02,3.865460205078125000e+02,2.847661437988281250e+02,4.492391967773437500e+02,2.910988464355468750e+02,4.364115600585937500e+02,2.930807800292968750e+02,4.332670593261718750e+02,3.407642822265625000e+02,4.418684997558593750e+02,3.421230468750000000e+02,4.312299194335937500e+02,3.952324218750000000e+02,4.603032836914062500e+02,3.925757141113281250e+02
4.009223327636718750e+02,2.292170715332031250e+02,4.047879028320312500e+02,2.249749755859375000e+02,3.980999450683593750e+02,2.248782348632812500e+02,4.146764831542968750e+02,2.250831604003906250e+02,3.981762390136718750e+02,2.248983306884765625e+02,4.290339660644531250e+02,2.436446380615234375e+02,4.034537658691406250e+02,2.458441467285156250e+02,4.290733947753906250e+02,2.693182067871093750e+02,3.946341857910156250e+02,2.700721740722656250e+02,4.131064758300781250e+02,2.875690612792968750e+02,3.889897460937500000e+02,2.822071838378906250e+02,4.512201538085937500e+02,2.909908142089843750e+02,4.382370300292968750e+02,2.926906127929687500e+02,4.339164733886718750e+02,3.421089172363281250e+02,4.424998474121093750e+02,3.429925537109375000e+02,4.313121337890625000e+02,3.962288208007812500e+02,4.601004333496093750e+02,3.935823669433593750e+02
4.015772705078125000e+02,2.276620330810546875e+02,4.053969421386718750e+02,2.235403289794921875e+02,3.992498168945312500e+02,2.232760467529296875e+02,4.154307556152343750e+02,2.244681243896484375e+02,4.011119995117187500e+02,2.238472595214843750e+02,4.294550781250000000e+02,2.442777099609375000e+02,4.071419067382812500e+02,2.446503601074218750e+02,4.277649841308593750e+02,2.706712951660156250e+02,3.978952026367187500e+02,2.675656738281250000e+02,4.110887756347656250e+02,2.868515014648437500e+02,3.912945251464843750e+02,2.793462219238281250e+02,4.509398193359375000e+02,2.921487731933593750e+02,4.399869995117187500e+02,2.931023254394531250e+02,4.342556457519531250e+02,3.428147888183593750e+02,4.439618530273437500e+02,3.427386169433593750e+02,4.314526367187500000e+02,3.966101684570312500e+02,4.602775268554687500e+02,3.935214233398437500e+02
4.051607055664062500e+02,2.269665222167968750e+02,4.092493286132812500e+02,2.225511474609375000e+02,4.017413330078125000e+02,2.225473632812500000e+02,4.185475769042968750e+02,2.234013519287109375e+02,4.009990234375000000e+02,2.232681579589843750e+02,4.307864685058593750e+02,2.439781799316406250e+02,4.075438842773437500e+02,2.446326446533203125e+02,4.269497985839843750e+02,2.709149475097656250e+02,3.984549255371093750e+02,2.682303161621093750e+02,4.117893066406250000e+02,2.858592224121093750e+02,3.926295471191406250e+02,2.796147460937500000e+02,4.527383422851562500e+02,2.920155639648437500e+02,4.413248291015625000e+02,2.931397399902343750e+02,4.344374694824218750e+02,3.428439025878906250e+02,4.449882812500000000e+02,3.431412048339843750e+02,4.306578369140625000e+02,3.959844665527343750e+02,4.609925842285156250e+02,3.946827392578125000e+02
4.074055175781250000e+02,2.239150695800781250e+02,4.115689392089843750e+02,2.198001556396484375e+02,4.040191650390625000e+02,2.197490234375000000e+02,4.204960021972656250e+02,2.215329132080078125e+02,4.024985351562500000e+02,2.212447052001953125e+02,4.327900085449218750e+02,2.423553009033203125e+02,4.085707092285156250e+02,2.424451293945312500e+02,4.301938781738281250e+02,2.700372619628906250e+02,4.012719116210937500e+02,2.657381591796875000e+02,4.131824951171875000e+02,2.818709106445312500e+02,3.938301086425781250e+02,2.749804077148437500e+02,4.547499694824218750e+02,2.946765441894531250e+02,4.428114013671875000e+02,2.952794494628906250e+02,4.354663696289062500e+02,3.463572387695312500e+02,4.474563598632812500e+02,3.455249328613281250e+02,4.278729858398437500e+02,3.977960510253906250e+02,4.633113403320312500e+02,3.947539978027343750e+02
4.095616760253906250e+02,2.233215179443359375e+02,4.138807678222656250e+02,2.189769744873046875e+02,4.057191772460937500e+02,2.191318969726562500e+02,4.230302124023437500e+02,2.201827392578125000e+02,4.032409362792968750e+02,2.203677520751953125e+02,4.354132080078125000e+02,2.413670959472656250e+02,4.086669006347656250e+02,2.416401367187500000e+02,4.332497558593750000e+02,2.703394470214843750e+02,4.013794860839843750e+02,2.653900451660156250e+02,4.168225097656250000e+02,2.813680725097656250e+02,3.943678283691406250e+02,2.727964477539062500e+02,4.553291320800781250e+02,2.950250549316406250e+02,4.417339172363281250e+02,2.956820373535156250e+02,4.367772216796875000e+02,3.466646423339843750e+02,4.472978820800781250e+02,3.462129211425781250e+02,4.282304992675781250e+02,3.971979370117187500e+02,4.628727416992187500e+02,3.952012939453125000e+02
