8.376735229492187500e+02,1.470246887207031250e+02,8.466508178710937500e+02,1.389020690917968750e+02,8.302824096679687500e+02,1.379443359375000000e+02,8.616979370117187500e+02,1.455352020263671875e+02,8.171156616210937500e+02,1.438638305664062500e+02,8.831454467773437500e+02,1.989476470947265625e+02,7.940797119140625000e+02,1.966781616210937500e+02,9.024130859375000000e+02,2.630810852050781250e+02,7.639895019531250000e+02,2.558952026367187500e+02,8.542218627929687500e+02,3.021563720703125000e+02,7.873615112304687500e+02,2.926539611816406250e+02,8.600191650390625000e+02,3.321513366699218750e+02,7.974512939453125000e+02,3.273653564453125000e+02,8.503930664062500000e+02,4.402969055175781250e+02,7.632666625976562500e+02,4.308575439453125000e+02,8.405845947265625000e+02,5.507598266601562500e+02,7.342042236328125000e+02,5.350285644531250000e+02
8.354562988281250000e+02,1.477950744628906250e+02,8.445364379882812500e+02,1.394795532226562500e+02,8.277617797851562500e+02,1.387919006347656250e+02,8.600123901367187500e+02,1.460850830078125000e+02,8.144257202148437500e+02,1.451326293945312500e+02,8.812783203125000000e+02,1.993492126464843750e+02,7.923400878906250000e+02,1.973254394531250000e+02,8.989800415039062500e+02,2.642160949707031250e+02,7.613247680664062500e+02,2.571538696289062500e+02,8.479898681640625000e+02,3.047413635253906250e+02,7.873213500976562500e+02,2.963464965820312500e+02,8.575183105468750000e+02,3.313705444335937500e+02,7.946139526367187500e+02,3.269602050781250000e+02,8.524252929687500000e+02,4.386999511718750000e+02,7.643210449218750000e+02,4.298047485351562500e+02,8.462473144531250000e+02,5.508503417968750000e+02,7.356119384765625000e+02,5.367614746093750000e+02
8.332972412109375000e+02,1.504477539062500000e+02,8.424128417968750000e+02,1.422617797851562500e+02,8.255447387695312500e+02,1.418053741455078125e+02,8.582344970703125000e+02,1.495874328613281250e+02,8.131595458984375000e+02,1.493196868896484375e+02,8.800170288085937500e+02,2.039174804687500000e+02,7.912019653320312500e+02,2.009438018798828125e+02,8.957825927734375000e+02,2.686701354980468750e+02,7.588728637695312500e+02,2.590718994140625000e+02,8.504931640625000000e+02,3.056683959960937500e+02,7.818439331054687500e+02,2.992502746582031250e+02,8.550407714843750000e+02,3.335882568359375000e+02,7.918738403320312500e+02,3.290485839843750000e+02,8.548988037109375000e+02,4.392604064941406250e+02,7.626779785156250000e+02,4.306454772949218750e+02,8.524913330078125000e+02,5.494285888671875000e+02,7.359951782226562500e+02,5.383878173828125000e+02
8.310046386718750000e+02,1.560913085937500000e+02,8.399440307617187500e+02,1.477756805419921875e+02,8.230213012695312500e+02,1.473985900878906250e+02,8.554033203125000000e+02,1.549758605957031250e+02,8.101265869140625000e+02,1.548690490722656250e+02,8.769555053710937500e+02,2.103108215332031250e+02,7.883202514648437500e+02,2.057479858398437500e+02,8.905056152343750000e+02,2.757680358886718750e+02,7.567434692382812500e+02,2.634998168945312500e+02,8.505650024414062500e+02,3.077250366210937500e+02,7.800242919921875000e+02,3.047915039062500000e+02,8.525709228515625000e+02,3.386761169433593750e+02,7.888613281250000000e+02,3.338992919921875000e+02,8.562614135742187500e+02,4.442533569335937500e+02,7.596210327148437500e+02,4.356494445800781250e+02,8.589340820312500000e+02,5.542579345703125000e+02,7.356157226562500000e+02,5.460546264648437500e+02
8.298655395507812500e+02,1.660867004394531250e+02,8.387985839843750000e+02,1.576921386718750000e+02,8.222781982421875000e+02,1.572326049804687500e+02,8.546686401367187500e+02,1.637998657226562500e+02,8.088995361328125000e+02,1.623544616699218750e+02,8.748146972656250000e+02,2.176612396240234375e+02,7.848046264648437500e+02,2.131395568847656250e+02,8.901419067382812500e+02,2.818795166015625000e+02,7.540651855468750000e+02,2.732056274414062500e+02,8.490513916015625000e+02,3.147192077636718750e+02,7.829398803710937500e+02,3.136965942382812500e+02,8.518506469726562500e+02,3.505252380371093750e+02,7.857908935546875000e+02,3.470095825195312500e+02,8.639538574218750000e+02,4.564615783691406250e+02,7.556951293945312500e+02,4.496389160156250000e+02,8.692424316406250000e+02,5.621090698242187500e+02,7.292626342773437500e+02,5.530428466796875000e+02
8.285906982421875000e+02,1.757137756347656250e+02,8.371367797851562500e+02,1.660168457031250000e+02,8.203612060546875000e+02,1.666369628906250000e+02,8.534880981445312500e+02,1.701040039062500000e+02,8.088707885742187500e+02,1.711164550781250000e+02,8.743015136718750000e+02,2.259475708007812500e+02,7.873460693359375000e+02,2.230780334472656250e+02,8.836051025390625000e+02,2.942942504882812500e+02,7.521138916015625000e+02,2.896292724609375000e+02,8.413832397460937500e+02,3.283511962890625000e+02,7.782911376953125000e+02,3.286541137695312500e+02,8.490452880859375000e+02,3.595390930175781250e+02,7.853933715820312500e+02,3.569111938476562500e+02,8.627885742187500000e+02,4.635284423828125000e+02,7.577612915039062500e+02,4.591021423339843750e+02,8.730092773437500000e+02,5.659075927734375000e+02,7.321924438476562500e+02,5.627985839843750000e+02
8.274544677734375000e+02,1.888603973388671875e+02,8.362044067382812500e+02,1.799268798828125000e+02,8.198418579101562500e+02,1.800559997558593750e+02,8.523477783203125000e+02,1.857519073486328125e+02,8.089170532226562500e+02,1.854774932861328125e+02,8.732073364257812500e+02,2.421947021484375000e+02,7.857432861328125000e+02,2.363876953125000000e+02,8.843113403320312500e+02,3.083635864257812500e+02,7.479846191406250000e+02,2.973834228515625000e+02,8.436033935546875000e+02,3.397005920410156250e+02,7.739335327148437500e+02,3.366004028320312500e+02,8.481311035156250000e+02,3.738239135742187500e+02,7.838839111328125000e+02,3.702366638183593750e+02,8.657921142578125000e+02,4.743402709960937500e+02,7.578229370117187500e+02,4.680344848632812500e+02,8.781807250976562500e+02,5.690582275390625000e+02,7.328711547851562500e+02,5.641319580078125000e+02
8.268019409179687500e+02,1.974808349609375000e+02,8.354006347656250000e+02,1.887775573730468750e+02,8.186292114257812500e+02,1.889534912109375000e+02,8.484368896484375000e+02,1.963692932128906250e+02,8.050020751953125000e+02,1.967097778320312500e+02,8.682628784179687500e+02,2.517359619140625000e+02,7.801763916015625000e+02,2.491435546875000000e+02,8.736730957031250000e+02,3.182213134765625000e+02,7.498430175781250000e+02,3.121333618164062500e+02,8.278012695312500000e+02,3.522158813476562500e+02,7.705359497070312500e+02,3.525548706054687500e+02,8.421619262695312500e+02,3.803891296386718750e+02,7.772412719726562500e+02,3.784017944335937500e+02,8.661905517578125000e+02,4.769786987304687500e+02,7.595289306640625000e+02,4.739458312988281250e+02,8.703026733398437500e+02,5.707752075195312500e+02,7.322604370117187500e+02,5.699850463867187500e+02
8.243640747070312500e+02,2.051974487304687500e+02,8.318286132812500000e+02,1.955599365234375000e+02,8.157738647460937500e+02,1.968203125000000000e+02,8.452747192382812500e+02,2.028950805664062500e+02,8.040925903320312500e+02,2.044760742187500000e+02,8.693610839843750000e+02,2.617849731445312500e+02,7.865825195312500000e+02,2.509248657226562500e+02,8.775917358398437500e+02,3.293909912109375000e+02,7.423607788085937500e+02,2.787066040039062500e+02,8.370222778320312500e+02,3.510229492187500000e+02,7.280817260742187500e+02,2.677471008300781250e+02,8.488715820312500000e+02,3.934977722167968750e+02,7.887193603515625000e+02,3.901380920410156250e+02,8.791844482421875000e+02,4.824614868164062500e+02,7.794915771484375000e+02,4.810308837890625000e+02,8.779856567382812500e+02,5.768302001953125000e+02,7.450463867187500000e+02,5.785703125000000000e+02
8.223174438476562500e+02,2.089470520019531250e+02,8.319716186523437500e+02,2.013606719970703125e+02,8.159806518554687500e+02,1.997224884033203125e+02,8.479387817382812500e+02,2.099169158935546875e+02,8.065390014648437500e+02,2.053842773437500000e+02,8.621491088867187500e+02,2.637977905273437500e+02,7.885441894531250000e+02,2.596690673828125000e+02,8.655233154296875000e+02,3.331856079101562500e+02,7.649898071289062500e+02,3.294303588867187500e+02,8.324834594726562500e+02,3.821621093750000000e+02,7.778087768554687500e+02,3.840581054687500000e+02,8.533785400390625000e+02,3.871532287597656250e+02,7.976336059570312500e+02,3.843796386718750000e+02,8.691359863281250000e+02,4.862241210937500000e+02,7.655563964843750000e+02,4.795410766601562500e+02,8.833644409179687500e+02,5.826874389648437500e+02,7.448726196289062500e+02,5.706121215820312500e+02
8.230261230468750000e+02,2.036800231933593750e+02,8.314535522460937500e+02,1.947082824707031250e+02,8.147822265625000000e+02,1.958918151855468750e+02,8.470255126953125000e+02,2.022730712890625000e+02,8.047069702148437500e+02,2.049412841796875000e+02,8.715322265625000000e+02,2.568598632812500000e+02,7.921300659179687500e+02,2.572398681640625000e+02,8.806956787109375000e+02,3.217944030761718750e+02,7.650543823242187500e+02,3.160089111328125000e+02,8.384375610351562500e+02,3.614494628906250000e+02,7.774510498046875000e+02,3.543206787109375000e+02,8.595411987304687500e+02,3.842200927734375000e+02,8.006531982421875000e+02,3.830869750976562500e+02,8.728016967773437500e+02,4.799285278320312500e+02,7.719319458007812500e+02,4.779725952148437500e+02,8.789763183593750000e+02,5.707536010742187500e+02,7.414347534179687500e+02,5.700879516601562500e+02
8.259808349609375000e+02,2.023773498535156250e+02,8.339165039062500000e+02,1.922493286132812500e+02,8.170328979492187500e+02,1.937459411621093750e+02,8.494929809570312500e+02,1.972658691406250000e+02,8.060296630859375000e+02,2.009125976562500000e+02,8.723035888671875000e+02,2.492664184570312500e+02,7.989921875000000000e+02,2.527109680175781250e+02,8.774049072265625000e+02,3.174628906250000000e+02,7.743237304687500000e+02,3.194921264648437500e+02,8.206034545898437500e+02,3.454353332519531250e+02,7.812537841796875000e+02,3.436705932617187500e+02,8.655347900390625000e+02,3.788548583984375000e+02,8.093099365234375000e+02,3.788160400390625000e+02,8.780446166992187500e+02,4.758405151367187500e+02,7.779110717773437500e+02,4.748714599609375000e+02,8.907210083007812500e+02,5.755598754882812500e+02,7.472073974609375000e+02,5.742783813476562500e+02
8.278666992187500000e+02,2.018599395751953125e+02,8.353384399414062500e+02,1.916740417480468750e+02,8.193130493164062500e+02,1.941510620117187500e+02,8.500725097656250000e+02,1.962981872558593750e+02,8.071022949218750000e+02,2.018087615966796875e+02,8.722274780273437500e+02,2.449855346679687500e+02,7.993659667968750000e+02,2.550065307617187500e+02,8.921336059570312500e+02,3.057152099609375000e+02,7.750236206054687500e+02,3.169568481445312500e+02,8.482823486328125000e+02,3.441969604492187500e+02,7.578771972656250000e+02,3.363979492187500000e+02,8.660565185546875000e+02,3.762302246093750000e+02,8.115455322265625000e+02,3.786304321289062500e+02,8.863356323242187500e+02,4.672556762695312500e+02,7.906906127929687500e+02,4.694782104492187500e+02,9.003974609375000000e+02,5.653839111328125000e+02,7.629913940429687500e+02,5.623112792968750000e+02
8.304329833984375000e+02,1.985057983398437500e+02,8.392694091796875000e+02,1.889303588867187500e+02,8.207813720703125000e+02,1.905355834960937500e+02,8.550449218750000000e+02,1.960713195800781250e+02,8.085784912109375000e+02,1.990838928222656250e+02,8.767828369140625000e+02,2.474751586914062500e+02,8.058277587890625000e+02,2.467710571289062500e+02,8.925286865234375000e+02,3.056259765625000000e+02,7.967999877929687500e+02,2.931267395019531250e+02,8.573355712890625000e+02,3.376476440429687500e+02,8.136239624023437500e+02,3.180924987792968750e+02,8.761598510742187500e+02,3.685075073242187500e+02,8.233646850585937500e+02,3.682215576171875000e+02,8.864494018554687500e+02,4.666239318847656250e+02,7.990067138671875000e+02,4.659831542968750000e+02,9.038282470703125000e+02,5.739447021484375000e+02,7.844660034179687500e+02,5.748349609375000000e+02
8.345013427734375000e+02,1.994033203125000000e+02,8.436394653320312500e+02,1.895606079101562500e+02,8.269937744140625000e+02,1.902131042480468750e+02,8.615841674804687500e+02,1.946652221679687500e+02,8.184395751953125000e+02,1.956609497070312500e+02,8.860726928710937500e+02,2.477482910156250000e+02,8.085404663085937500e+02,2.461026000976562500e+02,8.896990966796875000e+02,3.178745117187500000e+02,7.929202270507812500e+02,3.123209533691406250e+02,8.335343627929687500e+02,3.373323364257812500e+02,7.897217407226562500e+02,3.367739562988281250e+02,8.784946289062500000e+02,3.763563232421875000e+02,8.215726318359375000e+02,3.749116210937500000e+02,8.974678955078125000e+02,4.702763061523437500e+02,8.064920654296875000e+02,4.666837768554687500e+02,9.230955810546875000e+02,5.813098144531250000e+02,8.078497314453125000e+02,5.776324462890625000e+02
8.413640747070312500e+02,2.068620910644531250e+02,8.494087524414062500e+02,1.967446136474609375e+02,8.336288452148437500e+02,1.989532470703125000e+02,8.662285156250000000e+02,2.001446228027343750e+02,8.250791015625000000e+02,2.043890228271484375e+02,8.884323120117187500e+02,2.529920654296875000e+02,8.214451293945312500e+02,2.528781433105468750e+02,8.915561523437500000e+02,3.246213989257812500e+02,8.178626708984375000e+02,3.186425170898437500e+02,8.309841918945312500e+02,3.400729980468750000e+02,8.103828125000000000e+02,3.361301574707031250e+02,8.909632568359375000e+02,3.780466613769531250e+02,8.395772705078125000e+02,3.763187866210937500e+02,8.909697875976562500e+02,4.758131713867187500e+02,8.053949584960937500e+02,4.710606689453125000e+02,9.453796386718750000e+02,5.647361450195312500e+02,8.360545654296875000e+02,5.606910400390625000e+02
8.469657592773437500e+02,2.129152832031250000e+02,8.547608642578125000e+02,2.025995788574218750e+02,8.386244506835937500e+02,2.050955352783203125e+02,8.719142456054687500e+02,2.036341552734375000e+02,8.284541015625000000e+02,2.098786010742187500e+02,8.923084106445312500e+02,2.564269409179687500e+02,8.305294189453125000e+02,2.552084655761718750e+02,8.897994384765625000e+02,3.337979736328125000e+02,8.309049682617187500e+02,3.213682250976562500e+02,8.257312011718750000e+02,3.407185058593750000e+02,8.112378540039062500e+02,3.500718383789062500e+02,8.939376831054687500e+02,3.805430297851562500e+02,8.469853515625000000e+02,3.774579467773437500e+02,8.908030395507812500e+02,4.785663452148437500e+02,8.161227416992187500e+02,4.711526794433593750e+02,9.481254882812500000e+02,5.628199462890625000e+02,8.490913085937500000e+02,5.613873901367187500e+02
